"","x"
"67796",21004.4619540747
"67797",6015.53804592526
"67798",20740
"67799",21839.8253676471
"67800",17440.1746323529
"67801",37150
"67802",27490
"67803",9698.8785046729
"67804",11051.1214953271
"67805",34664.0582110743
"67806",11455.9417889257
"67807",32040
"67808",16770
"67809",12690.7887049659
"67810",239.21129503408
"67811",10904.7322348095
"67812",20405.2677651905
"67813",20140
"67814",54165
"67815",775
"67816",21115.1702786378
"67817",14524.8297213622
"67818",7920
"67819",17442.4420103093
"67820",33077.5579896907
"67821",14168.0335255948
"67822",26003.9653929344
"67823",17078.0010814708
"67824",19430.5549116198
"67825",19149.4450883802
"67826",12830
"67827",30830
"67828",16770
"67829",14150
"67830",74827.7927927928
"67831",10202.2072072072
"67832",33813.8968043965
"67833",18636.1031956035
"67834",18082.3222836096
"67835",17947.6777163904
"67836",25459.2364779874
"67837",17110.7635220126
"67838",15350
"67839",22750
"67840",22630
"67841",0
"67842",22000
"67843",9575.40827147402
"67844",9354.59172852598
"67845",31660
"67846",17403.8249666815
"67847",5386.17503331852
"67848",9781.31004366812
"67849",17758.6899563319
"67850",4476.2017167382
"67851",21273.7982832618
"67852",17760
"67853",18093.4019066734
"67854",21316.5980933266
"67855",23626.7417677643
"67856",18063.2582322357
"67857",31396.3182068712
"67858",24743.6817931288
"67859",20509.5129171152
"67860",18040.4870828848
"67861",19622.4307609572
"67862",18907.5692390428
"67863",12290
"67864",12290
"67865",19974.8742913483
"67866",22285.1257086517
"67867",23080
"67868",17334.5369379015
"67869",21375.4630620985
"67870",16520.6722054381
"67871",10859.3277945619
"67872",22575.6002928258
"67873",22264.3997071742
"67874",43323.0133502861
"67875",23816.9866497139
"67876",13662.0069656073
"67877",18087.9930343927
"67878",17530
"67879",21590
"67880",31680
"67881",18410
"67882",72967.8417474324
"67883",2062.15825256763
"67884",22350
"67885",22560
"67886",33290
"67887",30290
"67888",27017.7956903432
"67889",41402.2043096568
"67890",20270.1105146827
"67891",8769.88948531734
"67892",3780
"67893",44569.1644092519
"67894",4860.83559074807
"67895",28300.8243763942
"67896",29709.1756236058
"67897",60738.0400717237
"67898",63201.9599282763
"67899",29930
"67900",4650
"67901",54950
"67902",30086.637075718
"67903",9403.36292428198
"67904",11900
"67905",23740.6289308176
"67906",17289.3710691824
"67907",38980.7939374902
"67908",34059.2060625098
"67909",7189.37184520471
"67910",33400.6281547953
"67911",15172.3396674584
"67912",21577.6603325416
"67913",30132.3688969259
"67914",22267.6311030741
"67915",23693.5128681348
"67916",19416.4871318652
"67917",0
"67918",27568.8854085095
"67919",8601.11459149047
"67920",27637.3064635045
"67921",14512.6935364955
"67922",29735.4766536965
"67923",24214.5233463035
"67924",17719.1534008683
"67925",20630.1398938736
"67926",4920.70670525808
"67927",11692.5958588957
"67928",42327.4041411043
"67929",11590
"67930",12260
"67931",3532.5690503216
"67932",23847.4309496784
"67933",14220
"67934",26126.4739183178
"67935",25603.5260816822
"67936",29875.2820512821
"67937",20624.7179487179
"67938",4402.15010141988
"67939",33347.8498985801
"67940",35860.7743845435
"67941",25269.2256154565
"67942",0
"67943",10056.0170807453
"67944",16513.9829192547
"67945",12557.0972644377
"67946",11172.9027355623
"67947",28305.3961068357
"67948",19934.6038931643
"67949",38230
"67950",16448.3574879227
"67951",34501.6425120773
"67952",38615.9948792977
"67953",33834.0051207023
"67954",14784.6082027342
"67955",15255.3917972658
"67956",26887.9781420765
"67957",10962.0218579235
"67958",51430
"67959",12694.2083333333
"67960",32035.7916666667
"67961",4223.77105198926
"67962",38086.2289480107
"67963",31740
"67964",7880.86675291074
"67965",9659.13324708926
"67966",13901.6727605119
"67967",21648.3272394881
"67968",26361.3718411552
"67969",7888.62815884477
"67970",6533.32467532467
"67971",13716.6753246753
"67972",10320
"67973",37890
"67974",1110
"67975",38615.3300841825
"67976",8584.66991581746
"67977",25117.1161548732
"67978",6642.88384512684
"67979",16502.0307937351
"67980",24047.9692062649
"67981",18870
"67982",22756.3958990536
"67983",41413.6041009464
"67984",12200
"67985",13355.0591715976
"67986",18331.303061487
"67987",9033.63776691536
"67988",16190
"67989",17894.8527171153
"67990",29795.1472828847
"67991",22520
"67992",10220
"67993",62440
"67994",15570
"67995",48727.7197715011
"67996",51002.2802284989
"67997",18292.1160409556
"67998",18997.8839590444
"67999",23916.396172927
"68000",63773.603827073
"68001",0
"68002",0
"68003",6785
"68004",6785
"68005",24039.7948461346
"68006",40886.2546910183
"68007",17693.9504628471
"68008",25196.7952902775
"68009",20793.2047097225
"68010",17820
"68011",3780
"68012",3780
"68013",37308.432642487
"68014",4861.56735751295
"68015",29113.5348610434
"68016",14046.4651389566
"68017",15349.56272838
"68018",29040.43727162
"68019",10985.6896551724
"68020",30524.3103448276
"68021",20064.8776172221
"68022",0
"68023",14935.1223827779
"68024",19480
"68025",14180.276849642
"68026",6799.723150358
"68027",32920
"68028",52229.5308253469
"68029",26300.4691746531
"68030",29790
"68031",19390
"68032",1220
"68033",0
"68034",22620
"68035",30610
"68036",14665
"68037",2705
"68038",13567.9232804233
"68039",9142.07671957672
"68040",11932.5071633238
"68041",17977.4928366762
"68042",54709.988317757
"68043",26670.011682243
"68044",8325
"68045",8325
"68046",15350
"68047",15550
"68048",28250
"68049",13960
"68050",39200
"68051",30850
"68052",36235.1618376403
"68053",35634.8381623597
"68054",24720
"68055",45773.0898021309
"68056",24986.9101978691
"68057",0
"68058",29942.2600332902
"68059",26077.7399667098
"68060",0
"68061",21556.1284230406
"68062",14273.8715769594
"68063",39198.1619758759
"68064",64201.8380241241
"68065",22461.5211397059
"68066",30128.4788602941
"68067",20990
"68068",18215.2588416197
"68069",22214.7411583803
"68070",19970.2187533185
"68071",13169.9861951789
"68072",1349.7950515026
"68073",0
"68074",23031.3745980707
"68075",15738.6254019293
"68076",20240
"68077",26524.1968698517
"68078",23495.8031301483
"68079",31742.4225663717
"68080",5657.57743362832
"68081",28030
"68082",40
"68083",23436.8109145172
"68084",24953.1890854828
"68085",0
"68086",20160
"68087",24089.4313494402
"68088",13620.5686505598
"68089",77297.0737896494
"68090",101222.926210351
"68091",0
"68092",24860
"68093",33666.9123351435
"68094",18783.5268103925
"68095",18556.4731896075
"68096",14450
"68097",14520
"68098",16171.8664575398
"68099",29858.1335424602
"68100",13518.3026584867
"68101",16781.6973415133
"68102",16505.7056345445
"68103",6254.2943654555
"68104",0
"68105",28750
"68106",27390
"68107",10310
"68108",0
"68109",0
"68110",29460
"68111",1575.00865693792
"68112",33283.9178827603
"68113",3501.07346030176
"68114",12960
"68115",21994.4198694706
"68116",3955.58013052937
"68117",30220
"68118",345
"68119",27695
"68120",16261.3655761024
"68121",13018.6344238976
"68122",38819.9840255591
"68123",17860.0159744409
"68124",29969.9854439592
"68125",29110.0145560408
"68126",11870
"68127",22161.9549970777
"68128",13128.0450029223
"68129",16813.4670526606
"68130",20886.5329473394
"68131",16970.8737864078
"68132",2029.12621359223
"68133",11290
"68134",24310
"68135",7569.65303140979
"68136",19990.3469685902
"68137",5341.9627749577
"68138",46658.0372250423
"68139",31050
"68140",1915
"68141",1915
"68142",16120
"68143",29656.9329519755
"68144",31646.7826260476
"68145",27898.7827590794
"68146",14937.5016628974
"68147",11440
"68148",1970
"68149",31046.0094579847
"68150",26693.9905420153
"68151",0
"68152",17076.231367466
"68153",15433.768632534
"68154",15580
"68155",15371.1258865248
"68156",15838.8741134752
"68157",19310
"68158",1350
"68159",8300
"68160",19690
"68161",18430
"68162",0
"68163",10115
"68164",3585
"68165",37026.4726537561
"68166",14733.5273462439
"68167",43622.9062891955
"68168",21487.0937108045
"68169",55250
"68170",16600.1118626431
"68171",55829.8881373569
"68172",37699.9844776119
"68173",21113.5832835821
"68174",24516.432238806
"68175",32104.8818122127
"68176",6535.11818778726
"68177",0
"68178",12226.2844378258
"68179",11165.0688756515
"68180",15168.4940431869
"68181",18640.1526433358
"68182",52571.8972981042
"68183",10838.1027018958
"68184",9864.64007336084
"68185",35145.3599266392
"68186",23963.4281437126
"68187",2772.88173652695
"68188",14273.6901197605
"68189",9160.6288209607
"68190",26719.3711790393
"68191",18304.870210136
"68192",6335.12978986403
"68193",84515.5657791699
"68194",34094.4342208301
"68195",19020
"68196",18511.0902124695
"68197",24677.9397422501
"68198",17340.9700452804
"68199",13460
"68200",19420
"68201",25030
"68202",15290
"68203",6095.32871972318
"68204",26708.7969124301
"68205",14695.8743678467
"68206",0
"68207",0
"68208",8346.73045602606
"68209",16683.2695439739
"68210",22790
"68211",20850
"68212",22159.657961411
"68213",32810.342038589
"68214",14030
"68215",24243.7070002406
"68216",17626.2929997594
"68217",63979.3862018168
"68218",20380.6137981832
"68219",12780
"68220",31190
"68221",37349.4780793319
"68222",100.521920668058
"68223",21700.7530120482
"68224",22979.2469879518
"68225",12033.2767402377
"68226",18556.7232597623
"68227",10741.8306351183
"68228",7888.16936488169
"68229",13550
"68230",21104.7061803445
"68231",33405.2938196555
"68232",19775
"68233",665
"68234",41380
"68235",48636.2358642973
"68236",34383.7641357027
"68237",20580
"68238",27870
"68239",11084.6373951653
"68240",11575.3626048347
"68241",29893.5894691781
"68242",18516.4105308219
"68243",39160
"68244",4958.02428256071
"68245",21531.9757174393
"68246",37215.7543103448
"68247",31244.2456896552
"68248",0
"68249",0
"68250",18206.5420560748
"68251",28943.4579439252
"68252",28640.3072485578
"68253",12139.6927514422
"68254",0
"68255",25497.2283401884
"68256",22984.3691123789
"68257",21023.2214408916
"68258",9255.18110654106
"68259",12074.956449606
"68260",12105.043550394
"68261",30360
"68262",33463.290345068
"68263",25726.709654932
"68264",22210
"68265",30380
"68266",31130
"68267",40
"68268",4370.47586442999
"68269",31489.52413557
"68270",23180
"68271",5900
"68272",0
"68273",0
"68274",13270
"68275",1914.3782234957
"68276",15575.6217765043
"68277",27884.5960264901
"68278",11665.4039735099
"68279",27360
"68280",38100
"68281",20210.1080503443
"68282",27619.8919496557
"68283",9510
"68284",14710
"68285",21308.0602636535
"68286",27321.9397363465
"68287",17100
"68288",19000
"68289",17906.6379816155
"68290",34833.3620183845
"68291",22200
"68292",14920
"68293",15070
"68294",17012.6300268097
"68295",23637.3699731904
"68296",41680.5500110889
"68297",9389.44998891107
"68298",17997.1583143508
"68299",17272.8416856492
"68300",19560
"68301",14936.033498287
"68302",11503.966501713
"68303",28665.5106809079
"68304",33164.4893190921
"68305",1221.35236664162
"68306",14268.6476333584
"68307",26242.7615062762
"68308",18949.3479776848
"68309",19467.890516039
"68310",19453.1416837782
"68311",10526.8583162218
"68312",22855.9657701711
"68313",50810
"68314",0
"68315",10503.0516431925
"68316",11646.9483568075
"68317",12111.8982676004
"68318",18438.1017323996
"68319",0
"68320",52629.7914059241
"68321",21680.2085940759
"68322",26400
"68323",13230
"68324",15720
"68325",31553.1614224539
"68326",23956.8385775461
"68327",122689.929895827
"68328",26880.0701041735
"68329",13066.7618553133
"68330",48613.2381446867
"68331",13210
"68332",25920
"68333",2040
"68334",24820
"68335",28571.8272425249
"68336",18108.1727574751
"68337",137142.170187326
"68338",22607.8298126744
"68339",52837.5068087626
"68340",30332.4931912374
"68341",0
"68342",25160
"68343",18770
"68344",11014.335106383
"68345",12515.664893617
"68346",16530
"68347",16570
"68348",29020
"68349",25170.4202961672
"68350",16759.5797038328
"68351",16550
"68352",23952.089763095
"68353",25267.910236905
"68354",22462.752269087
"68355",18567.247730913
"68356",13630
"68357",32940
"68358",18800
"68359",10121.9247467438
"68360",17578.0752532561
"68361",27598.3636363636
"68362",17431.6363636364
"68363",0
"68364",109554.041576472
"68365",34495.9584235277
"68366",0
"68367",0
"68368",24065.6292352372
"68369",20294.3707647628
"68370",19251.0856538597
"68371",9238.91434614029
"68372",18826.0909090909
"68373",19903.9090909091
"68374",30120
"68375",159114.07888716
"68376",4015.92111283975
"68377",14958.6517528714
"68378",131991.348247129
"68379",18505.399408284
"68380",22594.600591716
"68381",28919.5955179011
"68382",8980.40448209893
"68383",1700
"68384",1700
"68385",36989.5106382979
"68386",66390.4893617021
"68387",17287.698630137
"68388",20862.301369863
"68389",22480
"68390",6723.46308186196
"68391",18246.536918138
"68392",18911.7539432177
"68393",30798.2460567823
"68394",15970
"68395",23270
"68396",88012.8995293636
"68397",-17292.8995293636
"68398",20727.5028506271
"68399",20492.4971493729
"68400",24809.3375262055
"68401",5180.66247379455
"68402",8225
"68403",3995
"68404",45669.1173579713
"68405",7010.8826420287
"68406",12307.4140984768
"68407",15962.5859015232
"68408",12986.3902754668
"68409",45553.6097245332
"68410",39866.4788732394
"68411",14033.5211267606
"68412",1089.30858806405
"68413",22190.691411936
"68414",16777.5221238938
"68415",7812.56637168142
"68416",11629.9115044248
"68417",0
"68418",0
"68419",21320
"68420",0
"68421",21596.7608409987
"68422",33433.2391590013
"68423",16991.4509480627
"68424",12078.5490519373
"68425",22021.4387464387
"68426",34858.5612535613
"68427",0
"68428",19470.2171664943
"68429",9629.78283350569
"68430",29443.3715550191
"68431",22056.6284449809
"68432",89880
"68433",160130
"68434",39990
"68435",11520
"68436",3691.05913717887
"68437",22008.9408628211
"68438",2324.45536445536
"68439",12618.9680589681
"68440",576.576576576577
"68441",21012.1353558926
"68442",14787.8646441074
"68443",27355
"68444",585
"68445",42669.1378723404
"68446",20220.8621276596
"68447",24670
"68448",22753.0273336772
"68449",15256.9726663228
"68450",0
"68451",19478.1864588931
"68452",19362.196847573
"68453",20519.6166935339
"68454",2510
"68455",10490
"68456",23940
"68457",18710
"68458",24020
"68459",11370
"68460",23890
"68461",3329.68543046358
"68462",6950.31456953642
"68463",56280
"68464",6627.32761833768
"68465",20812.6723816623
"68466",13983.6208164766
"68467",14136.3791835234
"68468",29109.0180586907
"68469",15280.9819413093
"68470",190
"68471",23210
"68472",17720
"68473",16814.9258474576
"68474",3105.07415254237
"68475",512.20874837592
"68476",22677.7912516241
"68477",20754.9386419416
"68478",19895.0613580584
"68479",25560
"68480",11230
"68481",20690
"68482",29511.0231232182
"68483",2188.97687678175
"68484",115540
"68485",32608.7929377852
"68486",28931.2070622148
"68487",46999.2204439855
"68488",4120.77955601446
"68489",27050
"68490",30193.8173455979
"68491",50186.1826544021
"68492",14450
"68493",24105.5403633639
"68494",26404.4596366361
"68495",15030
"68496",17675.2075471698
"68497",7764.79245283019
"68498",70118.6642920748
"68499",2211.3357079252
"68500",11330
"68501",15901.9724137931
"68502",14318.0275862069
"68503",0
"68504",25109.2249506687
"68505",23790.7750493313
"68506",26743.2530120482
"68507",20536.7469879518
"68508",4750
"68509",26461.4856429463
"68510",13788.5143570537
"68511",48819.4401214652
"68512",8310.55987853483
"68513",15997.0409914204
"68514",22045.8875119161
"68515",15357.0714966635
"68516",23520
"68517",29951.1290575506
"68518",11998.8709424494
"68519",18615.4893617021
"68520",10744.5106382979
"68521",19413.3834586466
"68522",21882.8571428571
"68523",33223.7593984962
"68524",11038.7632388111
"68525",19271.2367611889
"68526",15780
"68527",16042.305764411
"68528",31578.8790157211
"68529",3998.81521986785
"68530",29810
"68531",11150
"68532",19341.7034272141
"68533",30658.2965727859
"68534",12808.1945441493
"68535",16161.8054558507
"68536",5702.59946949602
"68537",24577.400530504
"68538",36260
"68539",37566.6666666667
"68540",30283.3333333333
"68541",13644.4763445208
"68542",13545.5236554792
"68543",11785.9443115364
"68544",132974.272993089
"68545",6139.7826953748
"68546",0
"68547",9077.38027501185
"68548",12782.6197249881
"68549",10072.9571984436
"68550",10637.0428015564
"68551",28402.7120969586
"68552",16977.2879030414
"68553",21039.8176718093
"68554",13810.1823281907
"68555",51050
"68556",37288.2006543075
"68557",170071.799345692
"68558",10250
"68559",40271.7278777422
"68560",1578.27212225783
"68561",19060
"68562",63193.453815261
"68563",17776.546184739
"68564",27610
"68565",3910
"68566",11041.3386666667
"68567",31818.6613333333
"68568",19834.7753846154
"68569",12755.2246153846
"68570",22340.8539325843
"68571",23579.1460674157
"68572",15340
"68573",14935.3710344828
"68574",22454.6289655172
"68575",19461.8181818182
"68576",10538.1818181818
"68577",38394.5689655172
"68578",28735.4310344828
"68579",0
"68580",27632.3678226265
"68581",11457.6321773735
"68582",-2063.99623588457
"68583",29243.9962358846
"68584",0
"68585",5430.59574468085
"68586",14349.4042553191
"68587",19510
"68588",29840.2372058274
"68589",57649.7627941726
"68590",24520
"68591",5870
"68592",33195.5801526718
"68593",29434.4198473282
"68594",16290
"68595",118764.12032537
"68596",84215.8796746304
"68597",11150
"68598",19477.1052631579
"68599",17712.8947368421
"68600",12940
"68601",55315.1570807153
"68602",51784.8429192847
"68603",66413.969137951
"68604",24736.030862049
"68605",28450.926520779
"68606",24799.073479221
"68607",17670
"68608",13606.2474055625
"68609",10583.7525944375
"68610",22603.3484750162
"68611",42926.6515249838
"68612",12422.1220400729
"68613",11897.8779599271
"68614",8630
"68615",30630
"68616",0
"68617",29611.433207139
"68618",9068.56679286101
"68619",17840
"68620",750
"68621",28800.2371541502
"68622",21709.7628458498
"68623",18060
"68624",16461.9295774648
"68625",6608.07042253521
"68626",0
"68627",0
"68628",92063.8220034588
"68629",9186.17799654117
"68630",39220
"68631",11797.3994424532
"68632",14112.6005575468
"68633",16523.3905075188
"68634",27566.6094924812
"68635",17820
"68636",48476.6048746996
"68637",19973.3951253004
"68638",15950
"68639",32958.1960346272
"68640",3981.8039653728
"68641",19653.7525173417
"68642",27416.2474826583
"68643",20085.7614213198
"68644",8384.2385786802
"68645",20271.4060742407
"68646",35008.5939257593
"68647",6626.23255813954
"68648",11293.7674418605
"68649",10580.0120772947
"68650",26359.9879227053
"68651",27570
"68652",18008.7410071942
"68653",20961.2589928058
"68654",18479.1744471744
"68655",23490.8255528256
"68656",19555.16
"68657",3754.84
"68658",25590.1924785312
"68659",11089.8075214688
"68660",36440
"68661",75910
"68662",15740
"68663",24090
"68664",4050.31431897555
"68665",28308.6903376019
"68666",3500.99534342258
"68667",34140
"68668",31529.8809766022
"68669",20950.1190233978
"68670",20010
"68671",19640
"68672",21180
"68673",28810
"68674",1090
"68675",20434.6356589147
"68676",12615.3643410853
"68677",0
"68678",23040.4376083189
"68679",27109.5623916811
"68680",0
"68681",0
"68682",15505.5308560053
"68683",16264.4691439947
"68684",40794.0414057063
"68685",18855.9585942937
"68686",0
"68687",25497.6700825505
"68688",49592.3299174495
"68689",37134.7413793103
"68690",31885.2586206897
"68691",17480.3718500307
"68692",16229.6281499693
"68693",22781.0646802326
"68694",34238.9353197674
"68695",62010
"68696",0
"68697",0
"68698",14720
"68699",21580
"68700",17560
"68701",15980
"68702",17490
"68703",17070
"68704",43090
"68705",24050
"68706",30748.4252386002
"68707",38381.5747613998
"68708",0
"68709",0
"68710",545
"68711",545
"68712",22407.1124849216
"68713",23828.9626055489
"68714",22593.9249095296
"68715",58170
"68716",48516.5384615385
"68717",48713.4615384615
"68718",0
"68719",2977.57653061225
"68720",16672.4234693878
"68721",14397.9078455791
"68722",9722.09215442092
"68723",8576.69682151589
"68724",4666.09290953545
"68725",9087.21026894865
"68726",37810
"68727",26788.4936690438
"68728",38621.5063309562
"68729",29213.5654761905
"68730",23016.4345238095
"68731",14100.6033925687
"68732",103769.396607431
"68733",8710
"68734",18894.719805786
"68735",3850.35403601052
"68736",24954.9261582035
"68737",5848.57982370225
"68738",14601.4201762977
"68739",21396.514084507
"68740",17003.485915493
"68741",17730
"68742",16474.9982072427
"68743",22235.0017927573
"68744",16720.5511811024
"68745",13409.4488188976
"68746",7448.18584070796
"68747",8231.81415929204
"68748",7897.06151832461
"68749",7592.93848167539
"68750",16510
"68751",82997.7578399185
"68752",11014.1826106646
"68753",2048.05954941696
"68754",15251.9597249509
"68755",5218.04027504912
"68756",47075.3998080921
"68757",21294.6001919079
"68758",4732.95846394984
"68759",48127.0415360502
"68760",0
"68761",23830
"68762",16673.5465517241
"68763",27667.7534482759
"68764",22278.7
"68765",13070
"68766",15262.0337349398
"68767",5517.96626506024
"68768",29470
"68769",24211.5781710914
"68770",26338.4218289086
"68771",19620
"68772",26190
"68773",12530
"68774",1605
"68775",10312.9289428076
"68776",9002.07105719237
"68777",21305.8014381814
"68778",25504.1985618186
"68779",42616.488619677
"68780",20753.5113803231
"68781",18145.7173356106
"68782",11184.2826643894
"68783",49680.4630143063
"68784",45139.5369856937
"68785",19944.1417910448
"68786",1575.85820895522
"68787",22560
"68788",13930
"68789",18690
"68790",34773.5154291642
"68791",72746.7456132769
"68792",6379.73895755899
"68793",14430
"68794",20692.992843201
"68795",11017.007156799
"68796",23946.3402507566
"68797",23863.6597492434
"68798",13270
"68799",7394.9356424058
"68800",36985.0643575942
"68801",16870
"68802",38030
"68803",43117.364738806
"68804",12322.635261194
"68805",27816.633941094
"68806",14527.7769985975
"68807",19565.5890603086
"68808",0
"68809",18940
"68810",45913.8720638204
"68811",27646.1279361796
"68812",0
"68813",26722.6612305411
"68814",29297.3387694589
"68815",29533.0984340045
"68816",5646.90156599553
"68817",26222.795640327
"68818",35547.204359673
"68819",30521.7778439547
"68820",12018.2221560453
"68821",0
"68822",3822.21398305085
"68823",16717.7860169492
"68824",22920.2649681529
"68825",17749.7350318471
"68826",21168.765060241
"68827",33061.234939759
"68828",1454.44104134763
"68829",18195.5589586524
"68830",32830.4868591125
"68831",17649.5131408875
"68832",29666.4885764499
"68833",4053.51142355009
"68834",18632.5018115942
"68835",45187.4981884058
"68836",12920
"68837",18160
"68838",18700
"68839",20220
"68840",14834.2597360798
"68841",18325.7402639202
"68842",35550
"68843",23130
"68844",34660
"68845",15686.2754303599
"68846",16543.7245696401
"68847",21892.4081259986
"68848",23627.5918740014
"68849",49130.3795309168
"68850",23649.6204690832
"68851",47620
"68852",13920
"68853",32542.2831514703
"68854",32807.7168485297
"68855",30811.3206562267
"68856",40208.6793437733
"68857",42861.3593298671
"68858",53448.6406701329
"68859",0
"68860",12070
"68861",24068.7772968719
"68862",84761.2227031281
"68863",23080
"68864",52088.9691714836
"68865",12011.0308285164
"68866",15800
"68867",24360
"68868",17279.8766383963
"68869",8720.1233616037
"68870",70560
"68871",0
"68872",91752.8446079819
"68873",91597.1553920181
"68874",0
"68875",13310
"68876",41507.068452381
"68877",24122.931547619
"68878",22148.6082725061
"68879",13111.3917274939
"68880",54923.338490099
"68881",11986.661509901
"68882",3203.73464373464
"68883",40776.2653562654
"68884",0
"68885",20880
"68886",8693.17552602436
"68887",207856.824473976
"68888",19330
"68889",13120
"68890",20350
"68891",23218.242434905
"68892",35671.757565095
"68893",20589.0063677368
"68894",15328.6587954365
"68895",18328.7012470151
"68896",15729.4706818785
"68897",8994.16290793314
"68898",26197.1953149731
"68899",6422.80468502691
"68900",50350
"68901",8465
"68902",4065
"68903",16089.9422410474
"68904",10090.0577589526
"68905",54250
"68906",21700
"68907",14645.7886676876
"68908",25764.2113323124
"68909",48949.9470114455
"68910",26700.0529885545
"68911",10846.1802030457
"68912",16873.8197969543
"68913",16420
"68914",6354.20887494397
"68915",16005.791125056
"68916",66790
"68917",0
"68918",0
"68919",2100
"68920",0
"68921",21700
"68922",40010.3398236591
"68923",23679.6601763409
"68924",34403.0757874016
"68925",28746.9242125984
"68926",20308.0320094843
"68927",22751.9679905157
"68928",22120
"68929",4460
"68930",20109.1055276382
"68931",7970.89447236181
"68932",21490
"68933",11135.1846532622
"68934",14964.8153467378
"68935",22710
"68936",11414.3808255659
"68937",12135.6191744341
"68938",36559.509202454
"68939",20740.490797546
"68940",23270.5467606758
"68941",119719.453239324
"68942",16299.1066091
"68943",18830.8933909
"68944",24136.3594733829
"68945",37933.6405266171
"68946",0
"68947",17040
"68948",23105
"68949",2265
"68950",25583.3364226135
"68951",226.663577386469
"68952",11220
"68953",24015.2612826603
"68954",9784.73871733967
"68955",2045
"68956",69085
"68957",40670
"68958",44966.3781624501
"68959",3333.62183754993
"68960",15106.0986628117
"68961",0
"68962",0
"68963",24653.9013371883
"68964",20001.5889464594
"68965",36808.4110535406
"68966",13330
"68967",36360
"68968",0
"68969",25800.7033557047
"68970",13539.2966442953
"68971",32506.5485996705
"68972",7463.45140032949
"68973",0
"68974",20721.828358209
"68975",17978.171641791
"68976",42065.1218087769
"68977",22334.8781912231
"68978",900
"68979",900
"68980",4860
"68981",2880
"68982",34634.2948717949
"68983",15625.7051282051
"68984",13980
"68985",13237.1804802479
"68986",14962.8195197521
"68987",14134.7584480601
"68988",14038.5381727159
"68989",10266.703379224
"68990",97356.3788659794
"68991",21993.6211340206
"68992",23200.4422207876
"68993",74529.5577792124
"68994",10498.7059942912
"68995",12441.2940057088
"68996",16206.7395944504
"68997",21643.2604055496
"68998",16480
"68999",12160
"69000",21448.018957346
"69001",16411.981042654
"69002",0
"69003",14900
"69004",0
"69005",28125.6561922366
"69006",16594.3438077634
"69007",31682.6446280992
"69008",4257.35537190083
"69009",21800
"69010",21326.5977370269
"69011",14303.4022629731
"69012",26242.6052104208
"69013",7177.39478957916
"69014",0
"69015",30857.3302677847
"69016",7232.66973221531
"69017",13330
"69018",20630
"69019",21590
"69020",46939.5835219556
"69021",23730.4164780444
"69022",20050
"69023",16645.3488372093
"69024",11984.6511627907
"69025",23710
"69026",14400
"69027",23782.755765819
"69028",28537.244234181
"69029",10792.8621291449
"69030",20677.1378708551
"69031",29558.2570325427
"69032",25161.7429674573
"69033",15040.8346213292
"69034",16009.1653786708
"69035",31840
"69036",26447.6589256392
"69037",17542.3410743608
"69038",10080
"69039",15730
"69040",15103.058602319
"69041",16876.941397681
"69042",11040
"69043",5112.85234899329
"69044",23677.1476510067
"69045",21386.3417498532
"69046",20433.6582501468
"69047",31387.635605007
"69048",30782.364394993
"69049",17545
"69050",15055
"69051",0
"69052",0
"69053",20930
"69054",17293.9779646274
"69055",27996.0220353726
"69056",31809.7098821396
"69057",16870.2901178604
"69058",23500
"69059",37800
"69060",63358.8511782787
"69061",50971.1488217213
"69062",20675.1503050471
"69063",72704.8496949529
"69064",11124.4087403599
"69065",9275.5912596401
"69066",25479.3020134228
"69067",28600.6979865772
"69068",14330
"69069",14050
"69070",20470
"69071",21196.6041572526
"69072",1933.3958427474
"69073",21072.7248104009
"69074",17177.2751895991
"69075",28352.7640342531
"69076",18737.2359657469
"69077",24668.9220128786
"69078",20991.0779871214
"69079",23280
"69080",20400
"69081",30716.9471264368
"69082",8303.05287356322
"69083",13830
"69084",6060
"69085",62480
"69086",0
"69087",62077.3342541436
"69088",65062.6657458564
"69089",28610
"69090",6542.0572334079
"69091",123667.942766592
"69092",19740
"69093",22650
"69094",17011.5249266862
"69095",23628.4750733138
"69096",0
"69097",0
"69098",18090
"69099",33770
"69100",1700
"69101",23566.2621359223
"69102",24933.7378640777
"69103",16760
"69104",20390.0755287009
"69105",7539.92447129909
"69106",27640
"69107",13894.4578313253
"69108",1065.5421686747
"69109",25847.3671965878
"69110",3792.63280341218
"69111",16350
"69112",21334.3244219653
"69113",8355.67557803468
"69114",31170
"69115",25339.9825632084
"69116",9220.01743679163
"69117",12380
"69118",14402.3977560623
"69119",20747.6022439377
"69120",19300
"69121",22920.0328947368
"69122",33799.9671052632
"69123",85464.5865875247
"69124",17345.4134124753
"69125",11781.4228456914
"69126",15918.5771543086
"69127",32293.0922930542
"69128",11066.9077069458
"69129",7990
"69130",40220
"69131",16300
"69132",2655
"69133",2655
"69134",29090
"69135",97874.0021810251
"69136",15385.9978189749
"69137",1436.35990420801
"69138",27923.640095792
"69139",33590
"69140",1756.5087890625
"69141",23608.6962890625
"69142",17154.794921875
"69143",64710
"69144",53158.3868010999
"69145",9965.78673999389
"69146",47695.8264589062
"69147",20100.5316973415
"69148",15149.4683026585
"69149",16585.8044806517
"69150",16744.1955193483
"69151",22272.953539823
"69152",15187.046460177
"69153",0
"69154",18240
"69155",-21950
"69156",0
"69157",6000
"69158",14030
"69159",10656.8709415584
"69160",15803.1290584416
"69161",65985
